-4.427678076396247553e-01,9.739932484958450098e-01,7.198442083947086470e-03
-4.406016534504691995e-01,9.770405290322258240e-01,4.606387709597875232e-03
-4.377838657231417629e-01,9.928306062282613587e-01,1.057122226218915745e-02
-4.357696401634657546e-01,9.861470513673730176e-01,3.436182895684614016e-03
-4.354888159436747230e-01,9.651442995298886718e-01,1.763040155362733882e-02
-4.342844425890050042e-01,9.862917231104534332e-01,3.240839693947950018e-03
-4.340984466280393139e-01,9.792430601712893701e-01,3.850822804163165584e-03
-4.336362004337896980e-01,9.764319270447801014e-01,6.769220003059587577e-03
-4.335970685726230345e-01,9.893270165455770870e-01,6.116762888408678635e-03
-4.316622892296763103e-01,9.939755211789004230e-01,1.030999522495950997e-02
-4.303016833581494449e-01,9.933042894943452383e-01,9.312801191161986306e-03
-4.301092603000634673e-01,9.756457920812725559e-01,8.392175232226385673e-03
-4.299009028929917653e-01,9.809962766772859499e-01,3.092123758512145895e-03
-4.293577301811821734e-01,9.875330222311310413e-01,3.312634314035639571e-03
-4.290238732295561519e-01,9.940573294808461302e-01,9.755451271223592249e-03
-4.280181625563521663e-01,9.797572811856808395e-01,4.791742378452899971e-03
-4.269888953697728029e-01,9.829479228717129535e-01,1.856589766638171201e-03
-4.264745447734912265e-01,9.738697924471265699e-01,1.106334974006028225e-02
-4.249892071132179705e-01,9.733460457091224205e-01,1.196206624080670827e-02
-4.249171180973730921e-01,9.934517001626687049e-01,8.125258223941981064e-03
-4.242804071271141231e-01,9.990512591284476107e-01,1.356240028570823014e-02
-4.240067991248115398e-01,9.848388375441300413e-01,7.201012158033385331e-04
-4.230721907004140192e-01,9.958349338822662933e-01,1.003532897892024135e-02
-4.230061328778316199e-01,9.894330498638446159e-01,3.616360250476341378e-03
-4.227517587827299694e-01,9.794313726903345341e-01,6.451197546051242945e-03
-4.224090591024597385e-01,9.895855104099836597e-01,3.613956055084139272e-03
-4.222807069535342572e-01,1.001385314516173297e+00,1.538036566465969188e-02
-4.215085108407470305e-01,9.858483627969519825e-01,3.582603910995154056e-04
-4.208658035614916137e-01,1.002021906686430430e+00,1.564643655814006162e-02
-4.173200788016409035e-01,9.611251985572996093e-01,2.619745104089744522e-02
-4.157012009128553398e-01,9.959826127336561807e-01,8.219025043752239273e-03
-4.149587914698392721e-01,9.888379751468706624e-01,8.704706823817121497e-04
-4.138064540382815348e-01,9.852960100062434501e-01,2.990073504658674001e-03
-4.137356808589293111e-01,9.892233382097948002e-01,9.176077653550230358e-04
-4.125028142993437674e-01,9.687737605946830088e-01,1.987568914600892911e-02
-4.122601243082586464e-01,9.865207156037982816e-01,2.196718878375119449e-03
-4.121610312436400081e-01,9.923163493421295334e-01,3.571125715117464024e-03
-4.112696231101437006e-01,1.003774925391352157e+00,1.477894044741516130e-02
-4.105829114689216741e-01,9.840074042844113578e-01,5.182702182736474358e-03
-4.104851558204316575e-01,9.811328700611601228e-01,8.084936028931876892e-03
-4.094070552022698317e-01,9.845067915748731968e-01,5.017570435845365717e-03
-4.077087787612362346e-01,9.991651628248877648e-01,9.154021177020741848e-03
-4.055039484854536802e-01,9.939373805122695416e-01,3.287511096596844578e-03
-4.046150587215382455e-01,9.856118319193463151e-01,5.297602037670387856e-03
-4.023464712730598913e-01,9.967096230628544884e-01,5.132674331133560940e-03
-4.012184280486690291e-01,9.928822245377562083e-01,9.707754934804038944e-04
-4.000250728659232591e-01,1.001953534078012353e+00,9.686449905328893203e-03
-3.992987724077846634e-01,9.854638564609925488e-01,7.020530938773523848e-03
-3.979128768947988171e-01,9.896241364875295599e-01,3.276621465977682182e-03
-3.975543836967431188e-01,9.890877356935472431e-01,3.921081531321576018e-03
-3.967627316026058892e-01,9.786127919616757209e-01,1.463514948132118611e-02
-3.915343185013094862e-01,9.978040874846042518e-01,2.961202770645760766e-03
-3.912251358056990647e-01,9.975485196050321024e-01,2.610552721798893149e-03
-3.902747909863346631e-01,9.952818307738443560e-01,5.113456642460889910e-05
-3.890111886972413835e-01,9.932750914590943170e-01,2.345871333751469411e-03
-3.875709674358837065e-01,9.819134119234671498e-01,1.415370742050414340e-02
-3.841070997935940312e-01,9.929387082797280772e-01,4.206453227653590178e-03
-3.839056618813002641e-01,9.937808950398117069e-01,3.427145165267694860e-03
-3.833071924756399351e-01,9.893721832712433217e-01,8.022772692216189813e-03
-3.831355697540497207e-01,9.958357282179250980e-01,1.612857116660091402e-03
-3.823310789608220794e-01,1.001740638587528931e+00,4.040508568145383984e-03
-3.811229782534490962e-01,1.016940166145405389e+00,1.886185901210530105e-02
-3.801463170182041162e-01,1.000130141677523454e+00,1.745778128318389681e-03
-3.775907050504317963e-01,1.001761753675525224e+00,2.575503907227643524e-03
-3.753232737547683717e-01,9.991539816763680415e-01,7.444591576616721787e-04
-3.751425614318746327e-01,9.807675008762598567e-01,1.918771215299041460e-02
-3.745584715894028083e-01,9.998735707749216717e-01,2.651387544921687692e-04
-3.732679424527358680e-01,1.001146401062977143e+00,6.023020994102643976e-04
-3.729538971582705420e-01,1.025275152465494166e+00,2.463242112485286225e-02
-3.720842109314904667e-01,9.989922075493702369e-01,1.923609647811225188e-03
-3.713943718842896979e-01,1.004147827363297996e+00,3.015473423336124687e-03
-3.705688853242548042e-01,1.001044238767441419e+00,3.471176970524331119e-04
-3.700962976633838108e-01,9.898527883638608138e-01,1.168678037619532047e-02
-3.686923240330093332e-01,1.013407768604814185e+00,1.142822814515020644e-02
-3.655799611367827051e-01,1.010471816091103259e+00,7.519330326867741492e-03
-3.637938284540102041e-01,1.011419217985783714e+00,7.910319470430469610e-03
-3.629175247847654662e-01,9.946873794741459829e-01,9.093874547947388906e-03
-3.618724662658743263e-01,1.018133399465295685e+00,1.402794310936099180e-02
-3.595658528369675144e-01,9.907999273446282951e-01,1.401851062792280889e-02
-3.575095249686918164e-01,1.011319231642340499e+00,5.868570938002703324e-03
-3.565675409291823028e-01,1.027643642056407236e+00,2.190455625809978671e-02
-3.554586537989168349e-01,9.961722179571679270e-01,9.905363251306883651e-03
-3.545487991108355885e-01,1.000691464846654055e+00,5.662977296027719293e-03
-3.539539577073302912e-01,1.007531514087502522e+00,9.965136508764123151e-04
-3.536439653804085426e-01,1.001594194945695460e+00,5.034756541161992428e-03
-3.526624122353994029e-01,9.914191314869229554e-01,1.550663431066132657e-02
-3.521779881935962475e-01,1.007757496213332660e+00,6.856297480602733304e-04
-3.514822756640390011e-01,9.966581940785506077e-01,1.062303713726104985e-02
-3.514516142695546241e-01,1.012026369944175386e+00,4.735924306351816174e-03
-3.507012880537884181e-01,9.983213521419699310e-01,9.194242342338031226e-03
-3.502591016500173904e-01,1.023147312872119352e+00,1.549934405017539506e-02
-3.495679676429784832e-01,1.000021861466374729e+00,7.832532923362370628e-03
-3.477540279084204711e-01,1.005172702626273784e+00,3.220615162056756058e-03
-3.437996082011907095e-01,1.017687857576777599e+00,8.135172173696697193e-03
-3.414875573337560200e-01,9.979111512713154664e-01,1.230864316433955170e-02
-3.409513209789178934e-01,1.012647905150977801e+00,2.274599346041294122e-03
-3.406170867568241167e-01,1.023540178590386152e+00,1.307142754282428210e-02
-3.406030654786396106e-01,9.943979186490145006e-01,1.607483234561227561e-02
-3.401199539718201548e-01,1.012456710701812757e+00,1.846338585323042090e-03
-3.375713160457551876e-01,1.013928623239198634e+00,2.598827942484235355e-03
-3.368415596626204156e-01,1.019351909866808237e+00,7.818228717773103090e-03
-3.365171215399543891e-01,9.992545080118184764e-01,1.236950710878081949e-02
-3.363002926721410102e-01,9.984797134738748747e-01,1.320456613084276289e-02
-3.354571400855508312e-01,1.017137208873192256e+00,5.219415656168976611e-03
-3.353915848858706195e-01,1.014905739938381624e+00,2.969846732331860462e-03
-3.352821673720649542e-01,1.014471014167398044e+00,2.504928503458765578e-03
-3.343770813449979951e-01,1.015679442625922357e+00,3.464482094969756950e-03
-3.336525735748228083e-01,1.005612796769849382e+00,6.800247215784907887e-03
-3.333389443535050845e-01,1.014821010350815289e+00,2.322536971610035528e-03
-3.332140266896960190e-01,1.015463170419516725e+00,2.930724732986812742e-03
-3.277967839111602943e-01,1.006831357863523513e+00,7.143514180263678230e-03
-3.272093896434850047e-01,1.032785246436620952e+00,1.865774511144756634e-02
-3.262124400352922615e-01,1.019123112920587548e+00,4.738329209117875251e-03
-3.248858315669113095e-01,1.002810598272275699e+00,1.191303497202648651e-02
-3.239572391014623465e-01,1.021523926540669702e+00,6.565536086338297043e-03
-3.228102743275970132e-01,1.005498722565596470e+00,9.746816702273215435e-03
-3.222424594844917056e-01,1.023257372468466375e+00,7.870846037424520866e-03
-3.212453935425781948e-01,1.027218151580944205e+00,1.158595579007404112e-02
-3.181288630802252548e-01,1.008177264443011589e+00,8.206823183517104534e-03
-3.180469290631000590e-01,1.026037282253629668e+00,9.633761292443218313e-03
-3.168672831677499246e-01,1.020809184220903720e+00,4.127809269364983089e-03
-3.168551471034256606e-01,1.024904816136375185e+00,8.220601599944900306e-03
-3.167604391277187847e-01,1.035674290710648204e+00,1.896792982653947371e-02
-3.160699565510231013e-01,1.014413223827668409e+00,2.453881160028704902e-03
-3.140462199207738614e-01,1.009793508890355573e+00,7.537361643574895867e-03
-3.129045695012010464e-01,1.008692424419156630e+00,8.895144296255232813e-03
-3.122749020090482830e-01,1.009569500091982208e+00,8.158102849654383718e-03
-3.120880312349103569e-01,1.016997931588996984e+00,7.710170941410420019e-04
-3.117460660031107222e-01,1.021255875422515169e+00,3.411519748166438968e-03
-3.101809053237023495e-01,1.020952171698106259e+00,2.766907993300190671e-03
-3.085565713176731117e-01,1.026803452429371433e+00,8.271832490360238321e-03
-3.082511711950758349e-01,1.018725901247305776e+00,1.300189187790701869e-04
-3.076536387976794851e-01,1.033256163007310269e+00,1.453534077157316896e-02
-3.067777805224236598e-01,1.016255480372611375e+00,2.646568332379560691e-03
-3.066012065889700544e-01,1.046139999175580426e+00,2.720169166589618895e-02
-2.980819722803432770e-01,1.026830368988578490e+00,6.256673477650062654e-03
-2.967392092903974321e-01,1.012238835044510399e+00,8.571575564162825511e-03
-2.955614333243851144e-01,1.010304239755163813e+00,1.070892498061112343e-02
-2.932815501299617100e-01,1.026217253481422009e+00,4.824724152431853451e-03
-2.925591791466043423e-01,1.019274452938700781e+00,2.234627853258508868e-03
-2.921574628767158455e-01,1.028713134659544393e+00,7.140004940920920314e-03
-2.918785353442284736e-01,1.026349654390593447e+00,4.732376245735448426e-03
-2.917890837812897598e-01,1.020903091122266515e+00,7.282891265687277405e-04
-2.913734588506908807e-01,1.013228607821746730e+00,8.467937180684049353e-03
-2.906296472030294176e-01,1.006663214524376349e+00,1.514847224685864600e-02
-2.896676928761500180e-01,1.017492620133209957e+00,4.465149520670210793e-03
-2.888234427948069838e-01,1.030647322867162208e+00,8.563987943234723302e-03
-2.871213478995039425e-01,1.024469853551600584e+00,2.140937441302039491e-03
-2.850187886896160538e-01,1.010160774671777117e+00,1.245738778711988001e-02
-2.828862681142582103e-01,1.024627211017696382e+00,1.731809258511819976e-03
-2.825583265645873476e-01,1.026789756006379450e+00,3.853173797288367806e-03
-2.817213618883115389e-01,1.014201340300066478e+00,8.838574362011330718e-03
-2.810373337928562254e-01,1.024659724348637724e+00,1.537251059455279137e-03
-2.803562018373607634e-01,1.023785071957018955e+00,5.820871844599989371e-04
-2.764425529891407773e-01,1.012202767259519298e+00,1.142970297830623108e-02
-2.745619246200855512e-01,1.027396454621942290e+00,3.577873603482832794e-03
-2.717639158965290402e-01,1.029678675484956729e+00,5.607845263682344379e-03
-2.701677833433319131e-01,1.035031929031125397e+00,1.083051243175277116e-02
-2.696615116806275747e-01,1.034778825907747724e+00,1.053802052034902986e-02
-2.694871767415101260e-01,1.010477448239821774e+00,1.377669367957091127e-02
-2.686840070664976432e-01,1.014935829108536414e+00,9.378250399151228864e-03
-2.683304315604462253e-01,1.029490033396688764e+00,5.150352672086597715e-03
-2.682641222135103698e-01,1.029482287979512467e+00,5.137859509122088067e-03
-2.670021544078789999e-01,1.029582036451133886e+00,5.150476863060479173e-03
-2.666857859740463521e-01,1.062979755395966786e+00,3.852731490654721230e-02
-2.634513932575094364e-01,1.030352593519174853e+00,5.708905106931670345e-03
-2.630589679425962002e-01,1.036019785328481602e+00,1.135565640180598995e-02
-2.616017870739458795e-01,1.034274795279875203e+00,9.540017634932023219e-03
-2.609425381871895988e-01,1.031277929112314640e+00,6.513912513057979956e-03
-2.606938054299685614e-01,1.021621914443706203e+00,3.152692446403456208e-03
-2.606602468737828637e-01,1.032365709388521235e+00,7.589692204932674442e-03
-2.594621330548485538e-01,1.017095226968335098e+00,7.728252145375718099e-03
-2.583880678997074742e-01,1.022493058030005564e+00,2.368186067400088971e-03
-2.571601428138293732e-01,1.020045234502055420e+00,4.853635478291034623e-03
-2.567929562837893975e-01,1.025727711581818857e+00,8.187413938632255627e-04
-2.555732591775307094e-01,1.048085298337530613e+00,2.314658566673508805e-02
-2.548577598436794212e-01,1.006280782286339992e+00,1.867265192591748002e-02
-2.546884929486409321e-01,1.031819223792025397e+00,6.862601903745134575e-03
-2.541186327076455642e-01,1.008839364874785982e+00,1.612715871189651651e-02
-2.536626245807025448e-01,1.020254206225332805e+00,4.719318657894334620e-03
-2.529646637727763769e-01,1.035872158729067571e+00,1.088950596967366152e-02
-2.519952398593090503e-01,1.025634942458932164e+00,6.428001909546276647e-04
-2.519497970819042365e-01,1.014215048324021096e+00,1.077744777929306140e-02
-2.518915861369197540e-01,1.017839900357378591e+00,7.153037092599682373e-03
-2.511933212411665561e-01,1.031793166647924309e+00,6.795977489346758348e-03
-2.511760034030934285e-01,1.017693603831508087e+00,7.303666317171366752e-03
-2.495193920898762796e-01,1.027164129953137550e+00,2.164585895819748796e-03
-2.484626518618170410e-01,1.025451053301953408e+00,4.557183990381378494e-04
-2.474785156513629181e-01,1.018471447615276304e+00,6.516003476058171429e-03
-2.457129117758548587e-01,1.046403170727344678e+00,2.143944089325325666e-02
-2.449813973281455004e-01,1.031289490791681862e+00,6.339190223180112167e-03
-2.413180564341856904e-01,1.004599935113116960e+00,2.025142586657607130e-02
-2.412908496211538800e-01,1.026714972011943505e+00,1.864543147694276487e-03
-2.400595310574158425e-01,1.018187339956020399e+00,6.617864647683879831e-03
-2.400494986805316033e-01,1.033329145073070165e+00,8.524333347962239141e-03
-2.387187445923496520e-01,1.016823998615554059e+00,7.925207384327006069e-03
-2.376147047719290306e-01,1.023550455651397018e+00,1.147364414668990227e-03
-2.359706562048986545e-01,1.029662366007678909e+00,5.049872789804571958e-03
-2.348381899035361098e-01,1.033205157081563019e+00,8.657551941701214712e-03
-2.348317316686912015e-01,1.012544256756171768e+00,1.200296407055776240e-02
-2.346198908735590560e-01,1.021189512746220274e+00,3.345012358409484021e-03
-2.337927444982341729e-01,1.019733836767654056e+00,4.749453111609561705e-03
-2.333129597246234033e-01,1.017919066140359874e+00,6.533292325737119141e-03
-2.329691738017947156e-01,1.042084190510938146e+00,1.765454240281097084e-02
-2.327575691922627588e-01,1.028465259987400460e+00,4.049817109609555633e-03
-2.314669267689194454e-01,1.011716227323704809e+00,1.260883954335045160e-02
-2.301928994803984496e-01,1.033408198237002695e+00,9.178619470547761186e-03
-2.257176582897382211e-01,1.045066677724982407e+00,2.122156197012633333e-02
-2.253827655334774693e-01,1.034137949415679714e+00,1.032465260551146922e-02
-2.243634846036652863e-01,1.008520160049064751e+00,1.519369965954013406e-02
-2.240839990311990215e-01,1.018843573108414446e+00,4.842340728662513673e-03
-2.205543337940013560e-01,1.035977067717975597e+00,1.266911149186622683e-02
-2.201143113817320973e-01,1.016180913585839729e+00,7.076694656187807776e-03
-2.193572691669244401e-01,1.027607517417888028e+00,4.438194281462284375e-03
-2.188789173570377944e-01,1.030858797433364504e+00,7.746340534293368225e-03
-2.162824353553987056e-01,1.013519968584064346e+00,9.269304715780829484e-03
-2.154072194375614702e-01,1.022079597030135734e+00,5.952535606180008217e-04
-2.150214880127944150e-01,9.902108763767546451e-01,3.241267340069072661e-02
-2.148105333799791294e-01,1.012351392276572115e+00,1.024387641334289882e-02
-2.139572806265320759e-01,1.019953580141704341e+00,2.525681513931603110e-03
-2.139415938555014884e-01,1.009999272850477192e+00,1.247783181964849490e-02
-2.137553617750193036e-01,1.038775543438477333e+00,1.632411303931635346e-02
-2.130559503738578275e-01,1.008052497679271964e+00,1.430141377960632634e-02
-2.124628720660991510e-01,1.017869420429964089e+00,4.400444866969837818e-03
-2.111034465485419620e-01,1.023379965054497909e+00,1.307405772860913487e-03
-2.109474358111337322e-01,1.036462235758071282e+00,1.441273289066115522e-02
-2.089059107326896036e-01,1.007381392617205274e+00,1.435862151179439355e-02
-2.086351848446362789e-01,1.033329531470340790e+00,1.163163752154959540e-02
-2.084068336266610144e-01,1.021764501867209463e+00,1.023306101958704938e-04
-2.083667071392338865e-01,1.011840789025128196e+00,9.815086510479510001e-03
-2.072503192778131220e-01,1.026099550604229194e+00,4.621034742632707491e-03
-2.067899829309499671e-01,1.023394746632975361e+00,1.990596955734700441e-03
-2.064641733257854828e-01,1.015348914166072980e+00,6.002168771587946747e-03
-2.056841124238315555e-01,1.021920597603746872e+00,6.980208499001891139e-04
-2.039444022612701968e-01,1.017075516301637395e+00,3.853135968617602079e-03
-2.023062172988814300e-01,1.021777907670013752e+00,1.135173452512480349e-03
-2.020338265098465813e-01,1.027215648142597804e+00,6.621306745210466665e-03
-2.014974092670877015e-01,1.036358504979646211e+00,1.586016816145352157e-02
-2.009651601274029531e-01,1.008024002635452998e+00,1.237815498826849020e-02
-2.001548767742666879e-01,1.041584319546228432e+00,2.133033374656266579e-02
-2.001002247659788846e-01,1.000723038141216659e+00,1.952087799522501943e-02
-1.996078648445006598e-01,1.018634917676496165e+00,1.517850950355833367e-03
-1.989216718576223286e-01,1.025907624027697196e+00,5.883172064845765790e-03
-1.983209316845067072e-01,1.022720810811836190e+00,2.809918677350326660e-03
-1.979139075886235943e-01,1.013606310628876628e+00,6.226995198205937700e-03
-1.963832223909897090e-01,1.017455678637627203e+00,2.081222503572752267e-03
-1.941189440596161608e-01,1.014155210912363714e+00,4.930009346588328303e-03
-1.936302753336281990e-01,1.013092052626463069e+00,5.893647569442115111e-03
-1.929985006843527584e-01,1.027351996217681140e+00,8.496020970210247172e-03
-1.922654465734690010e-01,1.022274120037242717e+00,3.570154859650473498e-03
-1.907086157041177898e-01,1.011446787823707227e+00,6.929095952606541958e-03
-1.887073376407399916e-01,1.026939826455914417e+00,8.995998754332507757e-03
-1.884956945528006855e-01,1.020970462922272670e+00,3.072995208766093195e-03
-1.871784301810290874e-01,1.025734711726668191e+00,8.128621188389601598e-03
-1.869202608723588011e-01,1.023844704320534982e+00,6.296288419236122091e-03
-1.865233488305361176e-01,1.009169436188356306e+00,8.289950109220723534e-03
-1.865231490255320201e-01,1.011857530968654606e+00,5.601810401969695846e-03
-1.805180655454686756e-01,1.023533602166105227e+00,7.472936051232618310e-03
-1.793816809438250059e-01,1.021889150157760051e+00,6.103702654334648876e-03
-1.792616125011812223e-01,1.015547163430810640e+00,2.090159396414813264e-04
-1.768031137842093203e-01,1.016322373620840880e+00,1.173273833087819934e-03
-1.764044060853777740e-01,1.027825917495752694e+00,1.277664895788424917e-02
-1.760552349791940641e-01,1.009045816341854751e+00,5.915713888358299644e-03
-1.744665852833998665e-01,1.020029703227644191e+00,5.470973811700379288e-03
-1.738743462235600168e-01,1.012385147838722022e+00,2.021926524338940601e-03
-1.735316022154979043e-01,1.012142130569066545e+00,2.176812032272202897e-03
-1.731000089381449225e-01,1.025195355393856422e+00,1.098776851987190092e-02
-1.728529247981162031e-01,1.022397811663953160e+00,8.254163489880297910e-03
-1.720004769297130975e-01,1.022057111221713166e+00,8.135096360006385460e-03
-1.717811983297509171e-01,1.026919531955063691e+00,1.305478807154329159e-02
-1.709462643923614911e-01,1.013855755209172260e+00,2.100384163275904957e-04
-1.701143541668176384e-01,1.020245518582059585e+00,6.819529712949638951e-03
-1.699985463595766744e-01,1.010292616723181602e+00,3.102667565934560424e-03
-1.695993617667419517e-01,1.016530893409549163e+00,3.241663524884421180e-03
-1.692386177400964087e-01,1.011891670012549316e+00,1.301430543676845852e-03
-1.689066751273813338e-01,1.014074366176421771e+00,9.699596499271818982e-04
-1.672494492612989214e-01,1.018609791236638751e+00,5.951570254369136642e-03
-1.661922639688576675e-01,1.004188501112829535e+00,8.182206832334724608e-03
-1.648837071663155074e-01,1.032935686359049754e+00,2.092387275685460291e-02
-1.627255152085750334e-01,1.001352668774891930e+00,1.006017381499701990e-02
-1.624125981701691757e-01,9.991834041833601576e-01,1.214188612787732262e-02
-1.623096617596668789e-01,1.022877559722314311e+00,1.158110873500067806e-02
-1.619239290902816375e-01,1.019104840860399985e+00,7.916626939629358220e-03
-1.611731525434935142e-01,1.017217991804400645e+00,6.241198170521551625e-03
-1.600641795380782773e-01,1.016946177580740018e+00,6.283455092642799104e-03
-1.597031527117895866e-01,1.010437558945601166e+00,1.224677284691462432e-04
-1.589218058211978590e-01,1.001364483671725480e+00,8.972543714858316130e-03
-1.583256583019871933e-01,1.010924258886987115e+00,7.580455819372634027e-04
-1.580915439060279759e-01,1.003327358863133068e+00,6.771617115121117240e-03
-1.570384254385300826e-01,1.019546646633738618e+00,9.751197334177511694e-03
-1.564319449052178346e-01,1.008149295598186779e+00,1.470573815021386510e-03
-1.553421646954202817e-01,1.001048002055954456e+00,8.254971967925114895e-03
-1.522961647020242282e-01,1.005194310930019874e+00,3.213858416529934668e-03
-1.518196407955414440e-01,1.012396350558502300e+00,4.129314542756242976e-03
-1.511593335091823143e-01,1.002433736648012275e+00,5.637245528039747273e-03
-1.496474037095802956e-01,9.993977955601458518e-01,8.222203955664314154e-03
-1.496158138239019886e-01,1.010047419007235048e+00,2.436872114919122912e-03
-1.480546578287644799e-01,1.009591604620818428e+00,2.449665711087227905e-03
-1.475874162210395468e-01,1.001931713860218398e+00,5.069431753711297478e-03
-1.462133606284213849e-01,1.001875339861364012e+00,4.710383056183227619e-03
-1.454606254892401029e-01,1.008677805056326982e+00,2.320499373576363159e-03
-1.450933226089686778e-01,9.917647965606835037e-01,1.448084341497324172e-02
-1.446355346027720090e-01,9.920316416675653004e-01,1.407463774376555184e-02
-1.428559828799145226e-01,9.983782258549086519e-01,7.184442212524360175e-03
-1.412174564852879399e-01,1.002925199019262692e+00,2.134471517118472373e-03
-1.372265769779489331e-01,1.006935073539616754e+00,3.109075655980046097e-03
-1.362334151703793461e-01,1.018270934593097365e+00,1.475356216949551963e-02
-1.357366932205589238e-01,1.011939403560655482e+00,8.576596232020193555e-03
-1.350700550572575542e-01,1.001555779224653442e+00,1.599385299634271214e-03
-1.347358201498811692e-01,1.002860811534358243e+00,1.901620790268883181e-04
-1.344895363602210958e-01,9.929488714775316360e-01,1.002529364637808930e-02
-1.337732743672686020e-01,1.002565494001399271e+00,1.851313599238993055e-04
-1.320697674254619480e-01,9.993315260169446379e-01,2.886586389201383374e-03
-1.316119508695029472e-01,1.005302002004805795e+00,3.227185603380894763e-03
-1.311019321064110787e-01,9.936427910844092271e-01,8.272309435523230586e-03
-1.308213085270527598e-01,1.007020652490516976e+00,5.193465142411722579e-03
-1.305523607474048386e-01,1.017070299738552785e+00,1.532738913002577689e-02
-1.298546735534191754e-01,1.000436593352633796e+00,1.087601484568575909e-03
-1.298534234722324987e-01,1.005540920063988874e+00,4.017117220989414872e-03
-1.292662218821308828e-01,1.008241071121553700e+00,6.901439917111125422e-03
-1.288659894079030588e-01,9.972018539801917880e-01,4.012204718858362711e-03
-1.283346488349573766e-01,1.003288229075700588e+00,2.240924818104167784e-03
-1.279210725627781819e-01,1.001043399947556978e+00,1.259240078179485955e-04
-1.270227073829465203e-01,1.001612144827731976e+00,9.767609854883171645e-04
-1.260867944368366800e-01,9.926113180898693544e-01,7.730097838554664952e-03
-1.260178426964485565e-01,1.000564857737554991e+00,2.451017425894271343e-04
-1.227277460043685320e-01,1.004266230266373405e+00,4.979982912454497361e-03
-1.224997353128763899e-01,1.013726083988119031e+00,1.451143607795041778e-02
-1.202412360487919996e-01,1.008098589362074637e+00,9.592708260852069249e-03
-1.197855698436062211e-01,1.019894835076663453e+00,2.153182457511556430e-02
-1.192182498052410944e-01,9.905117316276135231e-01,7.673475628880495336e-03
-1.185726323506723912e-01,1.006706183973116620e+00,8.723206367206781317e-03
-1.183626738572565174e-01,9.997506593860739921e-01,1.833420057383517527e-03
